distance,name,popularity,rating,latitude,longitude,category,bike_latitude,bike_longitude
791,Novo Pizzeria & Wine Bar,0.939549405988055,8.3,49.266632,-123.145364,Pizzeria,49.259469,-123.145718
646,Napoletana Pizza,0.9334473421690181,7.8,49.263038,-123.15276,Pizzeria,49.259469,-123.145718
629,Cactus Club Cafe West Broadway,0.9875367613717336,7.8,49.263435,-123.139414,American Restaurant,49.259469,-123.145718
999,Platform 7 Coffee,0.9817585862904376,8.2,49.263747,-123.157848,Café,49.259469,-123.145718
568,Blenz Coffee,0.9841424074002099,7.6,49.263527,-123.150045,Café,49.259469,-123.145718
976,Tractor Everyday Healthy Foods,0.9593843522873022,8.0,49.268217,-123.148176,Café,49.259469,-123.145718
587,Pallet Coffee Roasters Broadway Inc,0.9532434218197365,7.5,49.263599,-123.150781,Café,49.259469,-123.145718
516,Breakfast Table,0.9550960653996139,7.4,49.263821,-123.138068,Restaurant,49.259469,-123.145718
576,Earls Restaurant,0.9915270706207003,7.4,49.263893,-123.14148,Pizzeria,49.259469,-123.145718
484,Heirloom Juice Co,0.9145451954344643,7.3,49.260263,-123.139142,Juice Bar,49.259469,-123.145718
674,Dose Espresso Bar,0.9638799279671447,7.4,49.263749,-123.139116,Coffee Shop,49.259469,-123.145718
494,Caffe Barney,0.9381890732895436,7.3,49.259223,-123.138972,Diner,49.259469,-123.145718
863,Elysian Room,0.9365825851503492,7.5,49.267038,-123.144993,Coffee Shop,49.259469,-123.145718
774,Temaki Sushi,0.9667560599582832,7.4,49.263712,-123.154359,Sushi Restaurant,49.259469,-123.145718
529,Akbar's Own Dining Lounge,0.9012657571870911,7.1,49.263923,-123.148295,Indian Restaurant,49.259469,-123.145718
880,Grapes & Soda,0.9725990127871273,7.4,49.266302,-123.139578,Restaurant,49.259469,-123.145718
790,Masa Japanese Restaurant,0.9840646741031521,7.1,49.263414,-123.136655,Sushi Restaurant,49.259469,-123.145718
651,Carlos O'Bryan's Pub,0.9648904608288961,6.9,49.265334,-123.145496,Pub,49.259469,-123.145718
503,Denny's,0.9809942088693692,6.6,49.263838,-123.144824,Burger Joint,49.259469,-123.145718
595,Plaisir Sucre Bakery Ltd,0.9588531747574074,6.6,49.262209,-123.15277,Bakery,49.259469,-123.145718
598,Tim Hortons,0.9950898467358493,6.4,49.2638,-123.140661,"Cafe, Coffee, and Tea House",49.259469,-123.145718
496,Bar One,0.8790469897780714,6.2,49.263908,-123.144888,Lounge,49.259469,-123.145718
692,Blenz Coffee,0.9695285475533445,6.3,49.26345,-123.138361,Café,49.259469,-123.145718
951,Regal Beagle,0.9668726599038698,6.5,49.264087,-123.156986,Restaurant,49.259469,-123.145718
934,Boston Pizza,0.9830930078899297,6.3,49.263692,-123.134651,Pizzeria,49.259469,-123.145718
973,Doner Kebab,0.8935572052288597,6.2,49.267903,-123.149366,Fast Food Restaurant,49.259469,-123.145718
643,Starbucks,0.9841553629497195,5.9,49.263141,-123.138902,Coffee Shop,49.259469,-123.145718
454,Viet Flavour Restaurant,0.9665358156166194,,49.263527,-123.146477,Vietnamese Restaurant,49.259469,-123.145718
479,Le Coq Frit,0.9825488748105251,,49.263573,-123.147778,Café,49.259469,-123.145718
500,Yu Noodle House,0.2871208882324744,,49.26397,-123.146028,Asian Restaurant,49.259469,-123.145718
504,Momono Tea Shop,0.8705092826512236,,49.258188,-123.139046,Bubble Tea Shop,49.259469,-123.145718
546,Lan Fong Yuen 蘭芳園,0.46902975889722365,,49.263918,-123.148943,Coffee Shop,49.259469,-123.145718
546,Lan Fong Yuen 蘭芳園,0.6603573140554757,,49.263918,-123.148943,Coffee Shop,49.259469,-123.145718
551,Lan Fong Yuen 蘭芳園,0.01638877012968505,,49.263939,-123.149026,Coffee Shop,49.259469,-123.145718
566,O Thai,0.6883801676448107,,49.263821,-123.141636,Thai Restaurant,49.259469,-123.145718
577,Leopold's Tavern Vancouver,0.955342220840297,,49.26390000000001,-123.1417031,Restaurant,49.259469,-123.145718
586,Mazahr Lebanese Kitchen,0.9685309702411028,,49.261545,-123.138279,Lebanese Restaurant,49.259469,-123.145718
595,Sweet Barrel Coffee Roasters and Creamery,0.9675463484783707,,49.261318,-123.153424,Ice Cream Parlor,49.259469,-123.145718
640,Delhi6,0.9783771878684234,,49.265211,-123.144999,Indian Restaurant,49.259469,-123.145718
642,Lovely House Bubble Tea,0.16215165766255976,,49.264912,-123.148704,Bubble Tea Shop,49.259469,-123.145718
647,Freshii,0.413852073535699,,49.2639196,-123.1399451,American Restaurant,49.259469,-123.145718
713,McDonald's,0.9856582066928369,5.6,49.263445,-123.138117,Burger Joint,49.259469,-123.145718
684,Murchie's Fine Tea,0.9076528430953399,,49.263764,-123.138955,Coffee Shop,49.259469,-123.145718
191,Caffe Cittadella,0.9642685944524337,8.8,49.26473,-123.116978,Coffee Shop,49.266314,-123.116011
379,Rogue Kitchen & Wetbar,0.9771464106650084,8.6,49.263123,-123.117652,Bar,49.266314,-123.116011
362,Elysian Coffee Broadway,0.9808257867257439,8.5,49.263077,-123.117243,Coffee Shop,49.266314,-123.116011
359,Peaceful Restaurant,0.9912420485314885,8.2,49.263051,-123.116024,Dim Sum Restaurant,49.266314,-123.116011
593,Milano Coffee,0.9708241025043077,8.8,49.263724,-123.108701,Coffee Shop,49.266314,-123.116011
821,33 Acres Brewing Co,0.9632062393926438,9.3,49.263877,-123.105307,Bar,49.266314,-123.116011
766,The Juice Truck,0.9249614572402088,8.9,49.266348,-123.105436,Juice Bar,49.266314,-123.116011
727,Modus Coffee,0.9711091245935196,8.7,49.263182,-123.107195,Café,49.266314,-123.116011
822,Elysian Coffee,0.9539041548447278,9.0,49.264531,-123.105038,Coffee Shop,49.266314,-123.116011
921,R & B Brewing Inc,0.9692435254641326,9.0,49.26727,-123.103568,Brewery,49.266314,-123.116011
890,Terra Breads,0.9784808322645004,8.9,49.271451,-123.107006,Bakery,49.266314,-123.116011
830,Pure Bread,0.960731729436304,8.7,49.266631,-123.104568,Bakery,49.266314,-123.116011
364,Hokkaido Ramen Santouka,0.9803075647453586,7.8,49.263015,-123.116994,Ramen Restaurant,49.266314,-123.116011
1015,Earnest Ice Cream,0.9867594284011556,9.3,49.268876,-123.102894,Ice Cream Parlor,49.266314,-123.116011
604,Nook,0.9822897638203324,8.1,49.269521,-123.109276,Italian Restaurant,49.266314,-123.116011
978,Vij's,0.9659787269877051,8.8,49.257484,-123.11482,Indian Restaurant,49.266314,-123.116011
301,The Wicklow Pub,0.9537357327011026,7.6,49.268651,-123.118123,Pub,49.266314,-123.116011
969,La Terrazza,0.9637244613730291,8.8,49.274887,-123.118818,Italian Restaurant,49.266314,-123.116011
807,OEB Breakfast Co,0.9820436083796494,8.4,49.273374,-123.119419,Dining and Drinking,49.266314,-123.116011
801,Provence Marinaside,0.9560677316128363,8.3,49.273338,-123.119497,French Restaurant,49.266314,-123.116011
874,Faculty Brewing Co,0.9484757796001917,8.4,49.268552,-123.104488,Bar,49.266314,-123.116011
850,CRAFT Beer Market Vancouver,0.9945457136564447,8.3,49.270591,-123.106447,Beer Garden,49.266314,-123.116011
656,JJ Bean Coffee Roasters,0.984984518118336,8.0,49.270118,-123.109002,Coffee Shop,49.266314,-123.116011
367,Mahony & Sons,0.9955809717047958,7.6,49.269076,-123.118797,Irish Pub,49.266314,-123.116011
854,Electric Bicycle Brewing,0.9610556181740448,8.2,49.267115,-123.104285,Brewery,49.266314,-123.116011
479,Dynasty Seafood Restaurant 皇朝海鮮酒家,0.9869278505447808,7.7,49.263675,-123.12143,Chinese Restaurant,49.266314,-123.116011
923,Gusto a Taste of Italy,0.9715366577273375,8.2,49.271332,-123.105861,Bistro,49.266314,-123.116011
887,Passion8 Dessert Cafe,0.9539818881417855,8.2,49.25837,-123.114814,Café,49.266314,-123.116011
958,Fife Bakery,0.9585551971186858,8.3,49.268088,-123.10307,Bakery,49.266314,-123.116011
437,Sushi California,0.9705002137665669,7.5,49.263035,-123.112616,Sushi Restaurant,49.266314,-123.116011
335,Cactus Club Cafe Broadway + Ash,0.9878995167580032,7.3,49.263396,-123.117189,American Restaurant,49.266314,-123.116011
825,Tacofino Ocho,0.9679350149636596,7.7,49.266312,-123.104622,Taco Restaurant,49.266314,-123.116011
935,Shiro Japanese Restaurant,0.9493697125163564,7.8,49.257932,-123.114615,Diner,49.266314,-123.116011
873,Argo Cafe,0.9351963413528185,7.7,49.268608,-123.104493,Café,49.266314,-123.116011
949,Tap & Barrel,0.9802168758987913,7.7,49.271827,-123.106065,Gastropub,49.266314,-123.116011
861,The Firewood Cafe,0.957842641895656,7.5,49.258597,-123.114833,Pizzeria,49.266314,-123.116011
363,Yolks,0.9776128104473552,7.0,49.263025,-123.11659,Restaurant,49.266314,-123.116011
229,Starbucks,0.9756565224714007,6.6,49.267226,-123.112973,Coffee Shop,49.266314,-123.116011
971,Brewhall,0.9801002759532046,6.9,49.269396,-123.103425,Beer Bar,49.266314,-123.116011
679,Ophelia,0.9776516770958841,6.7,49.269552,-123.108061,Mexican Restaurant,49.266314,-123.116011
850,Starbucks,0.9851270291629419,6.6,49.273405,-123.119989,Coffee Shop,49.266314,-123.116011
309,Wendy's,0.9981991786181611,6.0,49.263714,-123.114614,Burger Joint,49.266314,-123.116011
511,Fatburger,0.9719123686631168,6.2,49.263311,-123.110706,Burger Joint,49.266314,-123.116011
176,Cambie Cafe,0.4153549172788164,,49.264858,-123.115043,Diner,49.266314,-123.116011
328,Mr. Japanese Curry,0.9889618718177932,,49.263756,-123.113732,Japanese Curry Restaurant,49.266314,-123.116011
977,Waves Coffee House,0.9717828131680205,6.0,49.263604,-123.128723,Café,49.266314,-123.116011
530,Meat & Bread,0.9666394600126964,,49.263129,-123.121465,Sandwich Spot,49.266314,-123.116011
686,The Press Room,0.8544314457097698,,49.270612,-123.109206,Coffee Shop,49.266314,-123.116011
707,Mount Pleasant Vintage & Provisions,0.9881456721986863,,49.265839,-123.106285,Restaurant,49.266314,-123.116011
781,FigMint Restaurant & Lounge,0.7620324666070711,,49.259302,-123.115218,Lounge,49.266314,-123.116011
364,Thomas Haas,0.984880873722259,9.0,49.264143,-123.163234,Dessert Shop,49.264928,-123.168068
407,Parthenon Supermarket,0.9851529402619612,8.5,49.264037,-123.173523,Deli,49.264928,-123.168068
152,Solly's Bagelry,0.938279762136111,7.7,49.264244,-123.169892,Bakery,49.264928,-123.168068
476,Nuba,0.9593973078368119,8.3,49.264022,-123.174575,Lebanese Restaurant,49.264928,-123.168068
364,Linh Cafe,0.8698226385272131,8.0,49.268162,-123.168931,French Restaurant,49.264928,-123.168068
723,Terra Breads,0.9060593105056551,8.6,49.268113,-123.159358,Bakery,49.264928,-123.168068
790,Raisu,0.9827043414046407,8.8,49.268036,-123.158378,Diner,49.264928,-123.168068
876,Green Leaf Sushi,0.9461308251389483,9.1,49.264138,-123.18018,Sushi Restaurant,49.264928,-123.168068
407,Neverland Tea Salon,0.9213468589270214,8.0,49.264037,-123.173523,Tea Room,49.264928,-123.168068
364,White Spot Kitsilano,0.9774962105017684,7.8,49.263844,-123.163371,Burger Joint,49.264928,-123.168068
972,O5 Tea Co,0.9524013111016104,9.0,49.268051,-123.155541,Tea Room,49.264928,-123.168068
628,East Is East,0.9486312461943074,8.2,49.264423,-123.176637,Indian Restaurant,49.264928,-123.168068
800,Maria's Taverna,0.9661989713293689,8.5,49.268087,-123.158139,Pizzeria,49.264928,-123.168068
752,Platform 7 Coffee,0.9817585862904376,8.2,49.263747,-123.157848,Café,49.264928,-123.168068
289,Harvest Deli,0.9462603806340446,7.4,49.264249,-123.171919,Deli,49.264928,-123.168068
896,Delara Restaurant,0.9679997927112078,7.9,49.268056,-123.156677,Persian Restaurant,49.264928,-123.168068
922,The Eatery,0.9612888180652183,7.9,49.264468,-123.180614,Sushi Restaurant,49.264928,-123.168068
647,Colony Bar,0.9523106222550429,7.4,49.264392,-123.176958,Bar,49.264928,-123.168068
778,Starbucks,0.9597989298716105,7.4,49.257897,-123.168211,Coffee Shop,49.264928,-123.168068
878,Hitoe Sushi,0.9244302797103139,7.4,49.268705,-123.178708,Sushi Restaurant,49.264928,-123.168068
772,Yuwa Japanese Cuisine,0.9353388523974244,7.2,49.25798,-123.167651,Japanese Restaurant,49.264928,-123.168068
885,Hi-Nippon Japanese Restaurant,0.8926503167631855,6.8,49.268061,-123.156921,Diner,49.264928,-123.168068
929,Kitsilano Wine Cellar,0.9068625545752523,6.7,49.26837,-123.15638,Bar,49.264928,-123.168068
822,Regal Beagle,0.9668726599038698,6.5,49.264087,-123.156986,Restaurant,49.264928,-123.168068
455,Tim Hortons,0.9885343386839753,6.0,49.264053,-123.174254,"Cafe, Coffee, and Tea House",49.264928,-123.168068
120,Kung Fu Tea,0.9159962169795431,,49.264214,-123.169321,Bubble Tea Shop,49.264928,-123.168068
214,JJ Bean,0.9689325922759013,,49.263843,-123.170506,Coffee Shop,49.264928,-123.168068
265,Orange Corner,0.7207172192208533,,49.26428,-123.171597,Juice Bar,49.264928,-123.168068
336,M & M Food Market,0.4690686255457525,,49.264148,-123.172553,Restaurant,49.264928,-123.168068
394,One Love Smoothies & Accessories,0.03486338373042092,,49.268214,-123.166016,Juice Bar,49.264928,-123.168068
446,Little Bird Dim Sum + Craft Beer,0.980048453755166,,49.268218,-123.171612,Dim Sum Restaurant,49.264928,-123.168068
453,Artistry Coffee Shop,0.7846528560508894,,49.268615,-123.170754,Bar,49.264928,-123.168068
474,Yasma,0.31733322968893724,,49.268642,-123.164837,Syrian Restaurant,49.264928,-123.168068
483,Anamalia Brewing,0.6174744451785923,,49.268498,-123.164257,Brewery,49.264928,-123.168068
849,Browns Socialhouse Kitsilano,0.1891121561921049,5.9,49.268087,-123.157247,Diner,49.264928,-123.168068
510,Uncle Pu's Sichuan Taste,0.8670501509321518,,49.264068,-123.174985,Szechuan Restaurant,49.264928,-123.168068
548,Serano Greek Pastry,0.9392125617008046,,49.264325,-123.175574,Bakery,49.264928,-123.168068
553,Haidilao Hotpot,0.9889877829168124,,49.264402,-123.175662,Hotpot Restaurant,49.264928,-123.168068
598,Vine and Hops - Wine and Craft Beer Tours,0.18391698083874228,,49.267196,-123.160577,Brewery,49.264928,-123.168068
635,Good Co. Kits,0.9172399497324679,,49.264407,-123.176798,Pub,49.264928,-123.168068
776,Pane E Formaggio,0.1588091258890746,,49.264391,-123.178742,Bakery,49.264928,-123.168068
730,McDonald's,0.99506393563683,5.4,49.264113,-123.17807,Burger Joint,49.264928,-123.168068
842,O Mio Gelato,0.9100884864031508,,49.257707,-123.164547,Gelato Shop,49.264928,-123.168068
846,Kokomo,0.9491106015261638,,49.267881,-123.157311,Café,49.264928,-123.168068
876,Storm City Coffee,0.9326311425499113,,49.264401,-123.180121,Coffee Shop,49.264928,-123.168068
882,Simit Bakery Cafe,0.9035718449998057,,49.267984,-123.156833,Bagel Shop,49.264928,-123.168068
961,Jackson's Resto Butcher,0.7442185860313265,,49.267902,-123.15561,Gastropub,49.264928,-123.168068
965,Sencha Tea Lounge,0.5421508803295891,,49.26403,-123.181306,Lounge,49.264928,-123.168068
980,Evelyn's Coffee Shop,0.9508077785119255,,49.263681,-123.15468,Bistro,49.264928,-123.168068
361,Freshfast,,,49.268183,-123.168122,Pizzeria,49.264928,-123.168068
352,East is East,0.9818363195874953,8.8,49.245625,-123.101484,Coffee Shop,49.243375,-123.104978
274,Pho Tan Vietnamese Restaurant,0.945081425628668,8.3,49.243467,-123.101057,Vietnamese Restaurant,49.243375,-123.104978
498,Sawasdee Thai Restaurant,0.9730265459209453,9.0,49.247047,-123.100956,Thai Restaurant,49.243375,-123.104978
468,Meet on Main,0.9540596214388434,8.7,49.246727,-123.10101,Vegan and Vegetarian Restaurant,49.243375,-123.104978
535,Seasons in the Park,0.9900371824270926,8.9,49.241967,-123.111957,Seafood Restaurant,49.243375,-123.104978
277,Matchstick Coffee Roasters,0.9678313705675826,8.1,49.241902,-123.101897,Café,49.243375,-123.104978
341,Long's Noodle House,0.9258424346068639,8.2,49.241294,-123.101683,Chinese Restaurant,49.243375,-123.104978
414,The Shameful Tiki Room,0.9671058597950432,8.3,49.246181,-123.101044,Music Venue,49.243375,-123.104978
819,Le Marché St. George,0.9781051213287212,9.0,49.245736,-123.094357,Coffee Shop,49.243375,-123.104978
574,Rocky Mountain Flatbread Co,0.9800225426561467,8.4,49.247742,-123.100853,Restaurant,49.243375,-123.104978
689,Zakkushi Charcoal Grill,0.9816419863448508,8.5,49.249014,-123.101285,Japanese Restaurant,49.243375,-123.104978
468,Chickpea,0.9787788099032221,8.0,49.24665,-123.100922,Falafel Restaurant,49.243375,-123.104978
730,The Acorn,0.9513648671408398,8.5,49.249622,-123.101499,Vegan and Vegetarian Restaurant,49.243375,-123.104978
532,Cafe Trafiq,0.9472838690453056,8.0,49.247366,-123.100902,Bakery,49.243375,-123.104978
869,The Fish Counter,0.9207768147485975,8.2,49.250765,-123.101191,Fish and Chips Shop,49.243375,-123.104978
989,Liberty Bakery,0.961897728892171,8.3,49.251934,-123.101209,Bakery,49.243375,-123.104978
848,Sushi Mania,0.9041030225297007,8.1,49.250616,-123.101259,Sushi Restaurant,49.243375,-123.104978
640,Aperture Coffee Bar,0.9823545415678806,7.8,49.248437,-123.10075,Café,49.243375,-123.104978
452,Grub,0.8839441874927125,7.5,49.246501,-123.10099,Restaurant,49.243375,-123.104978
536,Yugo Restaurant,0.9582572194799642,7.4,49.247603,-123.101408,Japanese Restaurant,49.243375,-123.104978
508,Continental Coffee,0.9478539132237294,7.2,49.24734,-123.101467,Coffee Shop,49.243375,-123.104978
675,Solly's Bagelry,0.8781401013123972,7.2,49.248978,-123.101363,Bagel Shop,49.243375,-123.104978
862,Portland Craft,0.9544612434736419,7.4,49.250708,-123.101186,Pub,49.243375,-123.104978
856,Sun Sui Wah Seafood Restaurant,0.9853343179550961,7.3,49.250435,-123.100757,Cantonese Restaurant,49.243375,-123.104978
661,Helen's Grill,0.9676888595229767,7.1,49.248684,-123.100852,Diner,49.243375,-123.104978
379,Dream Sushi Japanese Restaurant,0.9371655848782826,6.7,49.245852,-123.101503,Sushi Restaurant,49.243375,-123.104978
540,The Main,0.9554976874344125,6.8,49.247443,-123.100989,Pub,49.243375,-123.104978
315,King's Chinese Cuisine,0.9592418412426963,6.6,49.244636,-123.101075,Chinese Restaurant,49.243375,-123.104978
931,Bob Likes Thai Food,0.9413761384689131,6.7,49.251388,-123.101244,Thai Restaurant,49.243375,-123.104978
717,Caffè Artigiano,0.9778719214375478,6.5,49.24923,-123.100817,Café,49.243375,-123.104978
13,Disco Cheetah Korean Grill Truck,0.24063637659191314,,49.243474,-123.104869,Dining and Drinking,49.243375,-123.104978
65,VFM Winter Market,0.514736937567207,,49.243155,-123.105815,Food Court,49.243375,-123.104978
197,Hillcrest Lounge + Pub,0.3956365709251558,,49.244391,-123.107217,Sports Bar,49.243375,-123.104978
278,Ivy's Kitchen Vietnamese Restaurant,0.975008744995919,,49.243431,-123.101135,Vietnamese Restaurant,49.243375,-123.104978
292,Breka Bakery & Cafe,0.996722245974063,,49.243843,-123.101008,Bakery,49.243375,-123.104978
321,Geek Sweets,0.29827561636026795,,49.245193,-123.101528,Bakery,49.243375,-123.104978
322,Corner 29 筷炒,0.9670281264979854,,49.244622,-123.101099,Chinese Restaurant,49.243375,-123.104978
511,Splitz Grill Main Street Ltd,0.2845297783305479,5.7,49.247062,-123.100795,Burger Joint,49.243375,-123.104978
563,Blenz Coffee,0.9019783124101208,5.8,49.247706,-123.100931,Café,49.243375,-123.104978
442,Spirithouse,0.39583090416780026,,49.246387,-123.100981,Bar,49.243375,-123.104978
471,Sweet Thea Bakery,0.9277857670333087,,49.246964,-123.101516,Bakery,49.243375,-123.104978
513,Alphabet City,0.8566857113244458,,49.247139,-123.100882,Bar,49.243375,-123.104978
321,McDonald's,0.9886768497285813,5.1,49.245193,-123.101528,Burger Joint,49.243375,-123.104978
585,NamNam Restaurant,0.11596512366072007,,49.248113,-123.101452,Filipino Restaurant,49.243375,-123.104978
586,Sula Indian Restaurant,0.9670540375970047,,49.247891,-123.100784,Indian Restaurant,49.243375,-123.104978
613,Yum Sweet Shop,0.9525308665967067,,49.248174,-123.100808,Ice Cream Parlor,49.243375,-123.104978
619,Happy Pho,0.35285734644434946,,49.24821,-123.10073,Vietnamese Restaurant,49.243375,-123.104978
622,Cambie Vietnam Restaurant,0.944589114747302,,49.248308,-123.100901,Chinese Restaurant,49.243375,-123.104978
636,Quejo's Cheesebuns Inc,0.666303911280397,,49.248561,-123.101247,Bakery,49.243375,-123.104978
638,The Garage,0.08997629134439737,,49.239876,-123.097995,Gay Bar,49.243375,-123.104978
